Date,Google,Microsoft,Apple,log_Google,log_Microsoft,log_Apple,3m,6m,1y,Google3m,Microsoft3m,Apple3m,Google6m,Microsoft6m,Apple6m,Google1y,Microsoft1y,Apple1y,wo3m,b3m,bo3m,wo6m,b6m,bo6m,wo1y,b1y,bo1y,wo3mtracker,b3mtracker,bo3mtracker,wo6mtracker,b6mtracker,bo6mtracker,wo1ytracker,b1ytracker,bo1ytracker,wo3matmc,b3matmc,bo3matmc,wo6matmc,b6matmc,bo6matmc,wo1yatmc,b1yatmc,bo1yatmc,wo3mcpn,b3mcpn,bo3mcpn,wo6mcpn,b6mcpn,bo6mcpn,wo1ycpn,b1ycpn,bo1ycpn,wo3matmp,b3matmp,bo3matmp,wo6matmp,b6matmp,bo6matmp,wo1yatmp,b1yatmp,bof1yatmp
01/05/2019,58.403999,127.879997,52.630001,-0.20%,-0.57%,-0.28%,30/07/2019,28/10/2019,25/04/2020,1.05,1.10,0.99,1.10,1.13,1.18,1.10,1.36,1.35,0.99,1.05,1.10,1.10,1.14,1.18,1.10,1.27,1.36,0.99,1.05,1.10,1.10,1.14,1.18,1.10,1.27,1.36,0.10,0.27,0.36,0.00,0.05,0.10,0.10,0.14,0.18,1.10,1.27,1.36,1.00,1.05,1.10,1.10,1.14,1.18,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
02/05/2019,58.130501,126.209999,52.287498,0.84%,0.92%,0.54%,31/07/2019,29/10/2019,26/04/2020,1.05,1.08,1.02,1.09,1.13,1.16,1.10,1.35,1.33,1.02,1.05,1.08,1.09,1.13,1.16,1.10,1.26,1.35,1.02,1.05,1.08,1.09,1.13,1.16,1.10,1.26,1.35,0.10,0.26,0.35,0.02,0.05,0.08,0.09,0.13,0.16,1.10,1.26,1.35,1.02,1.05,1.08,1.09,1.13,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/05/2019,59.27,128.899994,52.9375,0.15%,-0.25%,-0.68%,01/08/2019,30/10/2019,27/04/2020,1.02,1.07,0.98,1.06,1.12,1.15,1.08,1.35,1.34,0.98,1.03,1.07,1.06,1.11,1.15,1.08,1.25,1.35,0.98,1.03,1.07,1.06,1.11,1.15,1.08,1.25,1.35,0.08,0.25,0.35,0.00,0.03,0.07,0.06,0.11,0.15,1.08,1.25,1.35,1.00,1.03,1.07,1.06,1.11,1.15,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
06/05/2019,59.469501,128.149994,52.119999,-0.56%,-0.90%,-1.19%,04/08/2019,02/11/2019,30/04/2020,0.97,1.03,0.93,1.06,1.13,1.17,1.13,1.40,1.41,0.93,0.98,1.03,1.06,1.12,1.17,1.13,1.31,1.41,0.93,0.98,1.03,1.06,1.12,1.17,1.13,1.31,1.41,0.13,0.31,0.41,0.00,0.00,0.03,0.06,0.12,0.17,1.13,1.31,1.41,1.00,1.00,1.03,1.06,1.12,1.17,0.00,0.00,0.00,0.07,0.02,0.00,0.00,0.00,0.00
07/05/2019,58.705002,125.519997,50.715,-0.29%,0.00%,0.01%,05/08/2019,03/11/2019,01/05/2020,0.98,1.05,0.95,1.10,1.15,1.27,1.12,1.39,1.42,0.95,1.00,1.05,1.10,1.17,1.27,1.12,1.31,1.42,0.95,1.00,1.05,1.10,1.17,1.27,1.12,1.31,1.42,0.12,0.31,0.42,0.00,0.00,0.05,0.10,0.17,0.27,1.12,1.31,1.42,1.00,1.00,1.05,1.10,1.17,1.27,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00
08/05/2019,58.313499,125.510002,50.724998,-0.15%,0.00%,-0.47%,06/08/2019,04/11/2019,02/05/2020,1.00,1.07,0.97,1.11,1.15,1.27,1.13,1.42,1.44,0.97,1.02,1.07,1.11,1.18,1.27,1.13,1.33,1.44,0.97,1.02,1.07,1.11,1.18,1.27,1.13,1.33,1.44,0.13,0.33,0.44,0.00,0.02,0.07,0.11,0.18,0.27,1.13,1.33,1.44,1.00,1.02,1.07,1.11,1.18,1.27,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
09/05/2019,58.118999,125.5,50.18,0.07%,0.56%,-0.77%,07/08/2019,05/11/2019,03/05/2020,1.01,1.08,0.99,1.11,1.15,1.28,1.14,1.44,1.48,0.99,1.03,1.08,1.11,1.18,1.28,1.14,1.35,1.48,0.99,1.03,1.08,1.11,1.18,1.28,1.14,1.35,1.48,0.14,0.35,0.48,0.00,0.03,0.08,0.11,0.18,0.28,1.14,1.35,1.48,1.00,1.03,1.08,1.11,1.18,1.28,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
10/05/2019,58.213501,127.129997,49.294998,-1.22%,-1.31%,-2.60%,08/08/2019,06/11/2019,04/05/2020,1.03,1.09,1.03,1.11,1.13,1.30,1.14,1.41,1.49,1.03,1.05,1.09,1.11,1.18,1.30,1.14,1.34,1.49,1.03,1.05,1.09,1.11,1.18,1.30,1.14,1.34,1.49,0.14,0.34,0.49,0.03,0.05,0.09,0.11,0.18,0.30,1.14,1.34,1.49,1.03,1.05,1.09,1.11,1.18,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13/05/2019,56.601501,123.349998,46.43,-0.45%,0.48%,0.68%,11/08/2019,09/11/2019,07/05/2020,1.04,1.10,1.08,1.14,1.17,1.39,1.21,1.49,1.64,1.04,1.07,1.10,1.14,1.23,1.39,1.21,1.45,1.64,1.04,1.07,1.10,1.14,1.23,1.39,1.21,1.45,1.64,0.21,0.45,0.64,0.04,0.07,0.10,0.14,0.23,0.39,1.21,1.45,1.64,1.04,1.07,1.10,1.14,1.23,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14/05/2019,56.021999,124.730003,47.165001,1.66%,0.45%,0.52%,12/08/2019,10/11/2019,08/05/2020,1.05,1.09,1.06,1.16,1.17,1.39,1.24,1.48,1.64,1.05,1.07,1.09,1.16,1.24,1.39,1.24,1.45,1.64,1.05,1.07,1.09,1.16,1.24,1.39,1.24,1.45,1.64,0.24,0.45,0.64,0.05,0.07,0.09,0.16,0.24,0.39,1.24,1.45,1.64,1.05,1.07,1.09,1.16,1.24,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15/05/2019,58.210499,126.019997,47.73,0.55%,0.99%,-0.19%,13/08/2019,11/11/2019,09/05/2020,1.03,1.10,1.09,1.12,1.16,1.37,1.19,1.48,1.65,1.03,1.07,1.10,1.12,1.22,1.37,1.19,1.44,1.65,1.03,1.07,1.10,1.12,1.22,1.37,1.19,1.44,1.65,0.19,0.44,0.65,0.03,0.07,0.10,0.12,0.22,0.37,1.19,1.44,1.65,1.03,1.07,1.10,1.12,1.22,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16/05/2019,58.949001,128.929993,47.52,-0.62%,-0.29%,-0.25%,14/08/2019,12/11/2019,10/05/2020,0.99,1.04,1.07,1.10,1.14,1.38,1.19,1.42,1.64,0.99,1.03,1.07,1.10,1.21,1.38,1.19,1.41,1.64,0.99,1.03,1.07,1.10,1.21,1.38,1.19,1.41,1.64,0.19,0.41,0.64,0.00,0.03,0.07,0.10,0.21,0.38,1.19,1.41,1.64,1.00,1.03,1.07,1.10,1.21,1.38,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
17/05/2019,58.115002,128.070007,47.25,-0.89%,-0.63%,-1.38%,15/08/2019,13/11/2019,11/05/2020,1.00,1.04,1.07,1.12,1.15,1.40,1.21,1.46,1.67,1.00,1.04,1.07,1.12,1.22,1.40,1.21,1.44,1.67,1.00,1.04,1.07,1.12,1.22,1.40,1.21,1.44,1.67,0.21,0.44,0.67,0.00,0.04,0.07,0.12,0.22,0.40,1.21,1.44,1.67,1.00,1.04,1.07,1.12,1.22,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20/05/2019,56.942501,126.220001,45.772499,0.41%,0.23%,0.82%,18/08/2019,16/11/2019,14/05/2020,1.05,1.10,1.15,1.14,1.17,1.44,1.19,1.43,1.69,1.05,1.10,1.15,1.14,1.25,1.44,1.19,1.44,1.69,1.05,1.10,1.15,1.14,1.25,1.44,1.19,1.44,1.69,0.19,0.44,0.69,0.05,0.10,0.15,0.14,0.25,0.44,1.19,1.44,1.69,1.05,1.10,1.15,1.14,1.25,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21/05/2019,57.481499,126.900002,46.650002,0.07%,0.26%,-0.90%,19/08/2019,17/11/2019,15/05/2020,1.04,1.09,1.13,1.15,1.18,1.43,1.19,1.44,1.65,1.04,1.09,1.13,1.15,1.25,1.43,1.19,1.43,1.65,1.04,1.09,1.13,1.15,1.25,1.43,1.19,1.43,1.65,0.19,0.43,0.65,0.04,0.09,0.13,0.15,0.25,0.43,1.19,1.43,1.65,1.04,1.09,1.13,1.15,1.25,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22/05/2019,57.570999,127.669998,45.695,-0.40%,-0.51%,-0.75%,20/08/2019,18/11/2019,16/05/2020,1.03,1.08,1.15,1.15,1.18,1.46,1.19,1.45,1.72,1.03,1.08,1.15,1.15,1.26,1.46,1.19,1.45,1.72,1.03,1.08,1.15,1.15,1.26,1.46,1.19,1.45,1.72,0.19,0.45,0.72,0.03,0.08,0.15,0.15,0.26,0.46,1.19,1.45,1.72,1.03,1.08,1.15,1.15,1.26,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23/05/2019,57.038502,126.18,44.915001,-0.28%,0.02%,-0.17%,21/08/2019,19/11/2019,17/05/2020,1.04,1.10,1.18,1.15,1.19,1.48,1.21,1.46,1.74,1.04,1.11,1.18,1.15,1.28,1.48,1.21,1.47,1.74,1.04,1.11,1.18,1.15,1.28,1.48,1.21,1.47,1.74,0.21,0.47,0.74,0.04,0.11,0.18,0.15,0.28,0.48,1.21,1.47,1.74,1.04,1.11,1.18,1.15,1.28,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24/05/2019,56.6735,126.239998,44.7425,0.03%,-0.03%,-0.18%,22/08/2019,20/11/2019,18/05/2020,1.05,1.09,1.19,1.15,1.19,1.47,1.22,1.46,1.76,1.05,1.11,1.19,1.15,1.27,1.47,1.22,1.48,1.76,1.05,1.11,1.19,1.15,1.27,1.47,1.22,1.48,1.76,0.22,0.48,0.76,0.05,0.11,0.19,0.15,0.27,0.47,1.22,1.48,1.76,1.05,1.11,1.19,1.15,1.27,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28/05/2019,56.7075,126.160004,44.557499,-0.68%,-0.42%,-0.21%,26/08/2019,24/11/2019,22/05/2020,1.03,1.07,1.16,1.15,1.20,1.49,1.24,1.45,1.79,1.03,1.09,1.16,1.15,1.28,1.49,1.24,1.50,1.79,1.03,1.09,1.16,1.15,1.28,1.49,1.24,1.50,1.79,0.24,0.50,0.79,0.03,0.09,0.16,0.15,0.28,0.49,1.24,1.50,1.79,1.03,1.09,1.16,1.15,1.28,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29/05/2019,55.823002,124.940002,44.345001,0.06%,0.27%,0.22%,27/08/2019,25/11/2019,23/05/2020,1.05,1.09,1.15,1.17,1.21,1.50,1.26,1.47,1.80,1.05,1.09,1.15,1.17,1.29,1.50,1.26,1.51,1.80,1.05,1.09,1.15,1.17,1.29,1.50,1.26,1.51,1.80,0.26,0.51,0.80,0.05,0.09,0.15,0.17,0.29,0.50,1.26,1.51,1.80,1.05,1.09,1.15,1.17,1.29,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30/05/2019,55.897499,125.730003,44.575001,-0.56%,-0.71%,-0.79%,28/08/2019,26/11/2019,24/05/2020,1.05,1.08,1.15,1.17,1.21,1.48,1.26,1.44,1.78,1.05,1.09,1.15,1.17,1.29,1.48,1.26,1.49,1.78,1.05,1.09,1.15,1.17,1.29,1.48,1.26,1.49,1.78,0.26,0.49,0.78,0.05,0.09,0.15,0.17,0.29,0.48,1.26,1.49,1.78,1.05,1.09,1.15,1.17,1.29,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31/05/2019,55.181499,123.68,43.767502,-2.74%,-1.37%,-0.44%,29/08/2019,27/11/2019,25/05/2020,1.08,1.12,1.19,1.19,1.23,1.53,1.28,1.47,1.82,1.08,1.13,1.19,1.19,1.32,1.53,1.28,1.52,1.82,1.08,1.13,1.19,1.19,1.32,1.53,1.28,1.52,1.82,0.28,0.52,0.82,0.08,0.13,0.19,0.19,0.32,0.53,1.28,1.52,1.82,1.08,1.13,1.19,1.19,1.32,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/06/2019,51.811501,119.839996,43.325001,0.70%,1.19%,1.56%,01/09/2019,30/11/2019,28/05/2020,1.15,1.15,1.21,1.27,1.27,1.55,1.37,1.51,1.84,1.15,1.17,1.21,1.27,1.36,1.55,1.37,1.57,1.84,1.15,1.17,1.21,1.27,1.36,1.55,1.37,1.57,1.84,0.37,0.57,0.84,0.15,0.17,0.21,0.27,0.36,0.55,1.37,1.57,1.84,1.15,1.17,1.21,1.27,1.36,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/06/2019,52.6525,123.160004,44.91,-0.45%,0.93%,0.70%,02/09/2019,01/12/2019,29/05/2020,1.11,1.10,1.15,1.22,1.21,1.47,1.36,1.49,1.77,1.10,1.12,1.15,1.21,1.30,1.47,1.36,1.54,1.77,1.10,1.12,1.15,1.21,1.30,1.47,1.36,1.54,1.77,0.36,0.54,0.77,0.10,0.12,0.15,0.21,0.30,0.47,1.36,1.54,1.77,1.10,1.12,1.15,1.21,1.30,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/06/2019,52.111,125.830002,45.634998,0.09%,0.68%,0.63%,03/09/2019,02/12/2019,30/05/2020,1.12,1.08,1.13,1.24,1.19,1.45,1.37,1.45,1.76,1.08,1.11,1.13,1.19,1.29,1.45,1.37,1.53,1.76,1.08,1.11,1.13,1.19,1.29,1.45,1.37,1.53,1.76,0.37,0.53,0.76,0.08,0.11,0.13,0.19,0.29,0.45,1.37,1.53,1.76,1.08,1.11,1.13,1.19,1.29,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06/06/2019,52.216999,127.82,46.305,0.89%,1.20%,1.14%,04/09/2019,03/12/2019,31/05/2020,1.13,1.08,1.13,1.24,1.17,1.40,1.37,1.45,1.75,1.08,1.11,1.13,1.17,1.27,1.40,1.37,1.52,1.75,1.08,1.11,1.13,1.17,1.27,1.40,1.37,1.52,1.75,0.37,0.52,0.75,0.08,0.11,0.13,0.17,0.27,0.40,1.37,1.52,1.75,1.08,1.11,1.13,1.17,1.27,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07/06/2019,53.301998,131.399994,47.537498,0.58%,0.39%,0.55%,05/09/2019,04/12/2019,01/06/2020,1.14,1.07,1.12,1.24,1.14,1.38,1.34,1.39,1.69,1.07,1.11,1.14,1.14,1.25,1.38,1.34,1.48,1.69,1.07,1.11,1.14,1.14,1.25,1.38,1.34,1.48,1.69,0.34,0.48,0.69,0.07,0.11,0.14,0.14,0.25,0.38,1.34,1.48,1.69,1.07,1.11,1.14,1.14,1.25,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/06/2019,54.019001,132.600006,48.145,-0.07%,-0.16%,0.50%,08/09/2019,07/12/2019,04/06/2020,1.11,1.04,1.11,1.22,1.13,1.36,1.31,1.38,1.67,1.04,1.09,1.11,1.13,1.24,1.36,1.31,1.45,1.67,1.04,1.09,1.11,1.13,1.24,1.36,1.31,1.45,1.67,0.31,0.45,0.67,0.04,0.09,0.11,0.13,0.24,0.36,1.31,1.45,1.67,1.04,1.09,1.11,1.13,1.24,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11/06/2019,53.936001,132.100006,48.702499,-0.07%,-0.20%,-0.14%,09/09/2019,08/12/2019,05/06/2020,1.12,1.04,1.10,1.25,1.15,1.37,1.33,1.42,1.70,1.04,1.09,1.12,1.15,1.25,1.37,1.33,1.48,1.70,1.04,1.09,1.12,1.15,1.25,1.37,1.33,1.48,1.70,0.33,0.48,0.70,0.04,0.09,0.12,0.15,0.25,0.37,1.33,1.48,1.70,1.04,1.09,1.12,1.15,1.25,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12/06/2019,53.851501,131.490005,48.547501,0.47%,0.27%,-0.01%,10/09/2019,09/12/2019,06/06/2020,1.12,1.03,1.12,1.25,1.15,1.37,1.34,1.43,1.72,1.03,1.09,1.12,1.15,1.26,1.37,1.34,1.50,1.72,1.03,1.09,1.12,1.15,1.26,1.37,1.34,1.50,1.72,0.34,0.50,0.72,0.03,0.09,0.12,0.15,0.26,0.37,1.34,1.50,1.72,1.03,1.09,1.12,1.15,1.26,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13/06/2019,54.438499,132.320007,48.537498,-0.14%,0.04%,-0.32%,11/09/2019,10/12/2019,07/06/2020,1.12,1.03,1.15,1.24,1.14,1.38,1.33,1.43,1.77,1.03,1.10,1.15,1.14,1.25,1.38,1.33,1.51,1.77,1.03,1.10,1.15,1.14,1.25,1.38,1.33,1.51,1.77,0.33,0.51,0.77,0.03,0.10,0.15,0.14,0.25,0.38,1.33,1.51,1.77,1.03,1.10,1.15,1.14,1.25,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14/06/2019,54.267502,132.449997,48.185001,0.29%,0.13%,0.26%,12/09/2019,11/12/2019,08/06/2020,1.14,1.04,1.16,1.24,1.15,1.40,1.33,1.42,1.73,1.04,1.11,1.16,1.15,1.26,1.40,1.33,1.50,1.73,1.04,1.11,1.16,1.15,1.26,1.40,1.33,1.50,1.73,0.33,0.50,0.73,0.04,0.11,0.16,0.15,0.26,0.40,1.33,1.50,1.73,1.04,1.11,1.16,1.15,1.26,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17/06/2019,54.625,132.850006,48.4725,0.44%,0.75%,1.01%,15/09/2019,14/12/2019,11/06/2020,1.13,1.03,1.13,1.23,1.14,1.40,1.28,1.40,1.73,1.03,1.10,1.13,1.14,1.26,1.40,1.28,1.47,1.73,1.03,1.10,1.13,1.14,1.26,1.40,1.28,1.47,1.73,0.28,0.47,0.73,0.03,0.10,0.13,0.14,0.26,0.40,1.28,1.47,1.73,1.03,1.10,1.13,1.14,1.26,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18/06/2019,55.18,135.160004,49.612499,-0.05%,0.17%,-0.13%,16/09/2019,15/12/2019,12/06/2020,1.12,1.01,1.11,1.23,1.15,1.41,1.28,1.39,1.71,1.01,1.08,1.12,1.15,1.26,1.41,1.28,1.46,1.71,1.01,1.08,1.12,1.15,1.26,1.41,1.28,1.46,1.71,0.28,0.46,0.71,0.01,0.08,0.12,0.15,0.26,0.41,1.28,1.46,1.71,1.01,1.08,1.12,1.15,1.26,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19/06/2019,55.116501,135.690002,49.467499,0.36%,0.40%,0.35%,17/09/2019,16/12/2019,13/06/2020,1.12,1.01,1.12,1.23,1.15,1.41,1.28,1.39,1.73,1.01,1.08,1.12,1.15,1.27,1.41,1.28,1.47,1.73,1.01,1.08,1.12,1.15,1.27,1.41,1.28,1.47,1.73,0.28,0.47,0.73,0.01,0.08,0.12,0.15,0.27,0.41,1.28,1.47,1.73,1.01,1.08,1.12,1.15,1.27,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20/06/2019,55.570999,136.949997,49.865002,0.41%,0.01%,-0.15%,18/09/2019,17/12/2019,14/06/2020,1.11,1.01,1.12,1.22,1.13,1.41,1.28,1.41,1.77,1.01,1.08,1.12,1.13,1.25,1.41,1.28,1.49,1.77,1.01,1.08,1.12,1.13,1.25,1.41,1.28,1.49,1.77,0.28,0.49,0.77,0.01,0.08,0.12,0.13,0.25,0.41,1.28,1.49,1.77,1.01,1.08,1.12,1.13,1.25,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21/06/2019,56.094002,136.970001,49.695,-0.25%,0.26%,-0.04%,19/09/2019,18/12/2019,15/06/2020,1.10,1.03,1.11,1.21,1.13,1.41,1.27,1.38,1.73,1.03,1.08,1.11,1.13,1.25,1.41,1.27,1.46,1.73,1.03,1.08,1.11,1.13,1.25,1.41,1.27,1.46,1.73,0.27,0.46,0.73,0.03,0.08,0.11,0.13,0.25,0.41,1.27,1.46,1.73,1.03,1.08,1.11,1.13,1.25,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24/06/2019,55.776001,137.779999,49.645,-1.15%,-1.39%,-0.66%,22/09/2019,21/12/2019,18/06/2020,1.11,1.01,1.10,1.21,1.12,1.41,1.29,1.42,1.77,1.01,1.07,1.11,1.12,1.25,1.41,1.29,1.49,1.77,1.01,1.07,1.11,1.12,1.25,1.41,1.29,1.49,1.77,0.29,0.49,0.77,0.01,0.07,0.11,0.12,0.25,0.41,1.29,1.49,1.77,1.01,1.07,1.11,1.12,1.25,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25/06/2019,54.317501,133.429993,48.892502,-0.26%,0.16%,0.93%,23/09/2019,22/12/2019,19/06/2020,1.14,1.04,1.12,1.24,1.18,1.45,1.32,1.46,1.79,1.04,1.10,1.14,1.18,1.29,1.45,1.32,1.52,1.79,1.04,1.10,1.14,1.18,1.29,1.45,1.32,1.52,1.79,0.32,0.52,0.79,0.04,0.10,0.14,0.18,0.29,0.45,1.32,1.52,1.79,1.04,1.10,1.14,1.18,1.29,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26/06/2019,53.990002,133.929993,49.950001,-0.15%,0.07%,-0.01%,24/09/2019,23/12/2019,20/06/2020,1.13,1.03,1.09,1.25,1.18,1.42,1.33,1.50,1.80,1.03,1.08,1.13,1.18,1.28,1.42,1.33,1.54,1.80,1.03,1.08,1.13,1.18,1.28,1.42,1.33,1.54,1.80,0.33,0.54,0.80,0.03,0.08,0.13,0.18,0.28,0.42,1.33,1.54,1.80,1.03,1.08,1.13,1.18,1.28,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27/06/2019,53.800499,134.149994,49.935001,0.20%,-0.06%,-0.40%,25/09/2019,24/12/2019,21/06/2020,1.16,1.04,1.11,1.25,1.17,1.42,1.35,1.51,1.84,1.04,1.10,1.16,1.17,1.28,1.42,1.35,1.56,1.84,1.04,1.10,1.16,1.17,1.28,1.42,1.35,1.56,1.84,0.35,0.56,0.84,0.04,0.10,0.16,0.17,0.28,0.42,1.35,1.56,1.84,1.04,1.10,1.16,1.17,1.28,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28/06/2019,54.045502,133.960007,49.48,0.68%,0.55%,0.79%,26/09/2019,25/12/2019,22/06/2020,1.15,1.04,1.11,1.26,1.18,1.46,1.34,1.50,1.81,1.04,1.10,1.15,1.18,1.30,1.46,1.34,1.55,1.81,1.04,1.10,1.15,1.18,1.30,1.46,1.34,1.55,1.81,0.34,0.55,0.81,0.04,0.10,0.15,0.18,0.30,0.46,1.34,1.55,1.81,1.04,1.10,1.15,1.18,1.30,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2019,54.897499,135.679993,50.387501,0.52%,0.29%,0.25%,29/09/2019,28/12/2019,25/06/2020,1.11,1.02,1.11,1.24,1.17,1.44,1.31,1.48,1.81,1.02,1.08,1.11,1.17,1.28,1.44,1.31,1.53,1.81,1.02,1.08,1.11,1.17,1.28,1.44,1.31,1.53,1.81,0.31,0.53,0.81,0.02,0.08,0.11,0.17,0.28,0.44,1.31,1.53,1.81,1.02,1.08,1.11,1.17,1.28,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02/07/2019,55.5625,136.580002,50.682499,0.40%,0.28%,0.36%,30/09/2019,29/12/2019,26/06/2020,1.10,1.02,1.10,1.20,1.15,1.44,1.22,1.44,1.74,1.02,1.07,1.10,1.15,1.26,1.44,1.22,1.47,1.74,1.02,1.07,1.10,1.15,1.26,1.44,1.22,1.47,1.74,0.22,0.47,0.74,0.02,0.07,0.10,0.15,0.26,0.44,1.22,1.47,1.74,1.02,1.07,1.10,1.15,1.26,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/07/2019,56.078999,137.460007,51.102501,0.39%,-0.13%,-0.04%,01/10/2019,30/12/2019,27/06/2020,1.07,1.00,1.10,1.19,1.15,1.43,1.21,1.44,1.77,1.00,1.06,1.10,1.15,1.25,1.43,1.21,1.48,1.77,1.00,1.06,1.10,1.15,1.25,1.43,1.21,1.48,1.77,0.21,0.48,0.77,0.00,0.06,0.10,0.15,0.25,0.43,1.21,1.48,1.77,1.00,1.06,1.10,1.15,1.25,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/07/2019,56.579498,137.059998,51.057499,-0.59%,-0.03%,-0.90%,03/10/2019,01/01/2020,29/06/2020,1.05,0.99,1.08,1.21,1.17,1.47,1.23,1.45,1.77,0.99,1.04,1.08,1.17,1.28,1.47,1.23,1.48,1.77,0.99,1.04,1.08,1.17,1.28,1.47,1.23,1.48,1.77,0.23,0.48,0.77,0.00,0.04,0.08,0.17,0.28,0.47,1.23,1.48,1.77,1.00,1.04,1.08,1.17,1.28,1.47,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
08/07/2019,55.817501,136.960007,50.005001,0.33%,-0.16%,0.26%,06/10/2019,04/01/2020,02/07/2020,1.08,1.00,1.14,1.22,1.17,1.50,1.31,1.51,1.82,1.00,1.07,1.14,1.17,1.30,1.50,1.31,1.55,1.82,1.00,1.07,1.14,1.17,1.30,1.50,1.31,1.55,1.82,0.31,0.55,0.82,0.00,0.07,0.14,0.17,0.30,0.50,1.31,1.55,1.82,1.00,1.07,1.14,1.17,1.30,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/07/2019,56.241501,136.460007,50.310001,0.60%,0.44%,0.43%,07/10/2019,05/01/2020,03/07/2020,1.07,1.00,1.13,1.24,1.17,1.49,1.30,1.51,1.81,1.00,1.07,1.13,1.17,1.30,1.49,1.30,1.54,1.81,1.00,1.07,1.13,1.17,1.30,1.49,1.30,1.54,1.81,0.30,0.54,0.81,0.00,0.07,0.13,0.17,0.30,0.49,1.30,1.54,1.81,1.00,1.07,1.13,1.17,1.30,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/07/2019,57.023998,137.850006,50.807499,0.14%,0.17%,-0.32%,08/10/2019,06/01/2020,04/07/2020,1.04,0.98,1.10,1.22,1.15,1.48,1.28,1.53,1.84,0.98,1.04,1.10,1.15,1.28,1.48,1.28,1.55,1.84,0.98,1.04,1.10,1.15,1.28,1.48,1.28,1.55,1.84,0.28,0.55,0.84,0.00,0.04,0.10,0.15,0.28,0.48,1.28,1.55,1.84,1.00,1.04,1.10,1.15,1.28,1.48,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
